SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
532382,BALAJI TELE.,B ,Q,148.20,148.20,142.35,144.90,144.55,148.85,475,42662,6204616.00,,INE794B01026,13-Nov-17,,
532384,TYCHE INDS  ,XD,Q,121.00,121.90,118.00,119.60,121.75,120.00,96,7737,921500.00,,INE443B01012,13-Nov-17,,
532386,CALIFORN.SOF,B ,Q,48.15,48.15,43.65,48.15,48.15,45.90,323,74652,3551453.00,,INE526B01014,13-Nov-17,,
532387,PRITISHN COM,B ,Q,19.50,19.75,19.15,19.70,19.75,19.30,24,7512,147670.00,,INE392B01011,13-Nov-17,,
532388,INDIAN OVER.,A ,Q,24.75,25.10,24.00,24.00,24.00,24.70,253,64395,1560010.00,,INE565A01014,13-Nov-17,,
532390,TAJ GVK HOTL,B ,Q,165.20,169.00,162.70,163.55,164.00,164.20,111,5994,992078.00,,INE586B01026,13-Nov-17,,
532391,OPTO CIRCUIT,B ,Q,7.73,7.82,7.51,7.54,7.54,7.76,135,118443,905455.00,,INE808B01016,13-Nov-17,,
532392,CREATIVE EYE,B ,Q,4.20,4.46,4.20,4.43,4.43,4.26,12,12250,54196.00,,INE230B01021,13-Nov-17,,
532395,AXISCADES   ,B ,Q,128.90,128.90,122.00,124.25,125.05,127.85,341,18661,2324937.00,,INE555B01013,13-Nov-17,,
532397,ARMS PAPER  ,Z ,Q,1.63,1.63,1.63,1.63,1.63,1.71,1,100,163.00,,INE971A01014,13-Nov-17,,
532398,UMESL       ,B ,Q,2.12,2.13,2.12,2.13,2.13,2.23,7,2204,4679.00,,INE240C01028,13-Nov-17,,
532400,KPIT        ,A ,Q,160.75,163.00,160.10,161.25,161.25,160.75,1032,69431,11227227.00,,INE836A01035,13-Nov-17,,
532401,VIJAYA BANK ,B ,Q,71.00,73.50,70.20,71.70,71.70,70.50,1982,406842,29332411.00,,INE705A01016,13-Nov-17,,
532404,SAVEN TECHNO,XD,Q,24.05,24.05,21.90,22.35,22.70,23.50,66,19801,440282.00,,INE856B01015,13-Nov-17,,
532406,AVANTEL LTD ,XD,Q,328.80,328.80,325.00,328.10,328.10,313.15,556,82852,27223153.00,,INE005B01019,13-Nov-17,,
532407,MOSCHIP SEMI,XC,Q,39.10,41.45,39.10,39.95,39.80,39.50,336,136116,5525753.00,,INE935B01025,13-Nov-17,,
532408,MEGASOFT LTD,B ,Q,16.00,16.00,15.25,15.34,15.50,15.82,143,25991,400946.00,,INE933B01012,13-Nov-17,,
532410,TRANSCORP IN,XT,Q,33.00,35.95,32.55,33.55,33.60,34.25,34,4263,141743.00,,INE330E01023,13-Nov-17,,
532413,CEREBRA INTE,B ,Q,41.00,42.05,40.35,40.75,41.05,40.25,433,151513,6204778.00,,INE345B01019,13-Nov-17,,
532416,MID-DAY MULT,T ,Q,22.30,22.85,21.20,21.80,22.00,22.30,35,18001,395395.00,,INE747B01016,13-Nov-17,,
532418,ANDHRA BANK ,A ,Q,63.25,64.95,62.50,62.85,62.85,62.85,1368,462791,29538362.00,,INE434A01013,13-Nov-17,,
532419,SMARTLINK   ,B ,Q,99.20,99.30,95.50,96.05,95.55,96.95,93,7143,693468.00,,INE178C01020,13-Nov-17,,
532424,GODREJ CONS ,A ,Q,985.00,985.00,929.00,935.40,935.40,961.30,771,14636,13696218.00,,INE102D01028,13-Nov-17,,
532430,BF UTILI    ,A ,Q,443.45,446.00,432.55,434.00,434.00,439.65,1953,106662,46772025.00,,INE243D01012,13-Nov-17,,
532432,UNITD SPR   ,A ,Q,3028.00,3052.00,2980.00,2995.45,2998.85,3028.85,996,13159,39606818.00,,INE854D01016,13-Nov-17,,
532439,GOLDST INFRA,T ,Q,177.35,186.65,177.35,177.35,177.35,186.65,170,21678,3896285.00,,INE260D01016,13-Nov-17,,
532440,MPS LTD     ,B ,Q,584.15,597.00,582.00,585.60,582.00,589.00,163,3384,1986074.00,,INE943D01017,13-Nov-17,,
532443,CERA SANITAR,B ,Q,3501.00,3597.00,3490.00,3528.45,3528.45,3464.70,321,1041,3674444.00,,INE739E01017,13-Nov-17,,
532454,BHARTI ARTL ,A ,Q,506.00,506.00,496.00,498.05,498.05,501.80,3157,231460,115415545.00,,INE397D01024,13-Nov-17,,
532455,SHALIMAR WIR,XD,Q,14.85,16.25,14.80,16.10,16.20,15.50,29,8528,132971.00,,INE655D01025,13-Nov-17,,
532456,COMPUAGE INF,B ,Q,28.40,28.40,27.05,27.55,27.50,28.00,120,27890,774091.00,,INE070C01037,13-Nov-17,,
532457,GULSHAN POLY,B ,Q,83.00,85.00,82.00,83.05,82.90,81.85,369,45194,3787798.00,,INE255D01024,13-Nov-17,,
532459,AUNDE IND   ,XT,Q,57.00,57.85,57.00,57.85,57.85,56.10,8,1524,88143.00,,INE207D01017,13-Nov-17,,
532460,PONNI SUG(ER,B ,Q,175.00,175.00,170.00,173.50,173.50,171.05,20,1306,223617.00,,INE838E01017,13-Nov-17,,
532461,PUNJAB NATIO,A ,Q,192.40,192.50,186.50,187.40,187.40,190.05,6558,1634001,310157436.00,,INE160A01022,13-Nov-17,,
532466,ORACLE FIN  ,A ,Q,3657.65,3690.60,3606.55,3633.65,3633.65,3642.10,186,630,2298765.00,,INE881D01027,13-Nov-17,,
532467,HAZ MUL PRO ,XD,Q,0.76,0.76,0.70,0.70,0.70,0.73,6,2171,1609.00,,INE550F01023,13-Nov-17,,
532468,KAMAHOLDING ,B ,Q,2979.75,2979.75,2801.05,2866.90,2887.85,2835.70,21,31,88780.00,,INE411F01010,13-Nov-17,,
532470,MATHER & PLA,XD,Q,3.36,3.36,3.36,3.36,3.36,3.20,1,9,30.00,,INE095E01014,13-Nov-17,,
532475,APTECH LTD  ,B ,Q,323.00,323.95,313.00,314.50,314.50,326.50,1900,105017,33423667.00,,INE266F01018,13-Nov-17,,
532477,UNION BANK L,A ,Q,171.00,172.80,167.00,168.05,168.05,166.95,2899,646354,109992071.00,,INE692A01016,13-Nov-17,,
532478,UNITED BREWA,A ,Q,1116.60,1129.95,1097.50,1107.30,1107.30,1112.80,826,20267,22648541.00,,INE686F01025,13-Nov-17,,
532479,ISMT LTD    ,B ,Q,11.90,11.90,11.25,11.29,11.30,11.56,61,29037,330267.00,,INE732F01019,13-Nov-17,,
532480,ALLAHABAD BK,A ,Q,79.00,81.00,77.20,77.60,77.60,79.85,1161,403953,31993161.00,,INE428A01015,13-Nov-17,,
532481,NOIDA-TOLL B,T ,Q,12.45,12.45,11.81,12.10,12.10,12.15,76,177585,2142470.00,,INE781B01015,13-Nov-17,,
532482,GRANULES (I),A ,Q,128.80,128.80,122.50,123.00,123.00,126.80,1371,216827,26887377.00,,INE101D01020,13-Nov-17,,
532483,CANARA BANK ,A ,Q,392.00,393.90,381.10,383.40,383.40,388.95,1740,188814,73341670.00,,INE476A01014,13-Nov-17,,
532485,BALMER LA.IN,XC,Q,440.00,465.00,430.10,458.15,451.00,441.85,344,15216,6879859.00,,INE525F01017,13-Nov-17,,
532486,POKARNA LTD ,B ,Q,228.70,233.00,221.05,222.05,222.05,225.15,311,8132,1848410.00,,INE637C01025,13-Nov-17,,
532488,DIVI'S LAB. ,A ,Q,1019.95,1019.95,985.00,998.65,995.00,1015.45,2847,69653,69458735.00,,INE361B01024,13-Nov-17,,
532493,ASTRA MICRO ,B ,Q,106.05,107.00,104.75,105.35,105.35,105.80,630,52332,5540594.00,,INE386C01029,13-Nov-17,,
532497,RADICOKHAIT ,B ,Q,212.00,219.10,211.50,215.55,215.55,210.15,1725,135239,29257104.00,,INE944F01028,13-Nov-17,,
532498,SHRMCITYUN  ,A ,Q,2083.85,2103.55,2058.00,2066.55,2075.00,2107.80,124,540,1118284.00,,INE722A01011,13-Nov-17,,
532500,MARUTISUZUK ,A ,Q,8192.50,8218.30,8083.55,8107.85,8107.85,8164.95,1426,8660,70596847.00,,INE585B01010,13-Nov-17,,
532503,RAJAPAMILLS ,XC,Q,1190.00,1199.00,1150.00,1154.25,1151.00,1171.85,61,1116,1312758.00,,INE296E01026,13-Nov-17,,
532504,NAVIN FLUORI,B ,Q,705.60,715.30,676.70,686.60,686.60,698.95,410,6547,4501849.00,,INE048G01026,13-Nov-17,,
532505,UCOBANK     ,A ,Q,32.65,33.65,32.00,32.10,32.10,32.60,323,81899,2648586.00,,INE691A01018,13-Nov-17,,
532507,BAG FIL MED ,B ,Q,5.52,6.03,5.50,5.69,5.78,5.62,253,177301,1018577.00,,INE116D01028,13-Nov-17,,
532508,JSL         ,B ,Q,111.55,113.85,111.50,112.45,111.85,110.65,307,27685,3115736.00,,INE220G01021,13-Nov-17,,
532509,SUPRAJIT ENG,B ,Q,282.15,282.15,272.05,277.25,275.00,279.25,81,2952,817888.00,,INE399C01030,13-Nov-17,,
532511,EXCEL CROP. ,B ,Q,2032.00,2032.00,2000.00,2019.60,2020.00,2035.55,46,450,907339.00,,INE223G01017,13-Nov-17,,
532513,TVSELE      ,B ,Q,474.90,483.95,456.95,462.00,464.00,471.75,2528,97728,45972500.00,,INE236G01019,13-Nov-17,,
532514,INDRA GAS   ,A ,Q,325.00,325.40,311.00,314.70,314.70,321.55,4306,125657,40066300.00,,INE203G01027,13-Nov-17,,
532515,TV TODAY    ,B ,Q,361.70,377.85,361.30,372.45,372.45,362.50,530,14311,5269003.00,,INE038F01029,13-Nov-17,,
532518,FLORENCE    ,XC,Q,1900.00,1900.00,1846.40,1858.00,1858.00,1880.00,26,1012,1917112.00,,INE211G01020,13-Nov-17,,
532521,PALRED      ,B ,Q,96.15,97.40,96.15,96.30,96.30,97.35,10,409,39439.00,,INE218G01033,13-Nov-17,,
532522,PETRONET LNG,A ,Q,265.00,269.25,254.40,265.60,265.60,263.30,4999,248612,65011970.00,,INE347G01014,13-Nov-17,,
532523,BIOCON LTD. ,A ,Q,395.00,395.00,375.00,377.60,377.60,390.35,3874,160572,61159809.00,,INE376G01013,13-Nov-17,,
532524,PTC INDIA   ,A ,Q,119.70,120.15,114.95,115.90,116.00,119.70,1005,163924,19120952.00,,INE877F01012,13-Nov-17,,
532525,BANK MAHA   ,B ,Q,28.25,28.25,27.10,27.20,27.20,28.20,168,32833,901029.00,,INE457A01014,13-Nov-17,,
532527,RK FORGINGS ,B ,Q,757.10,757.80,736.00,746.75,744.40,750.50,111,906,672590.00,,INE399G01015,13-Nov-17,,
532528,DATAM GLOB  ,B ,Q,111.70,115.80,109.25,110.10,110.10,110.65,1398,70518,7925126.00,,INE365B01017,13-Nov-17,,
532529,NDTV        ,T ,Q,54.75,59.00,54.75,56.95,56.95,56.70,21,2417,137324.00,,INE155G01029,13-Nov-17,,
532531,STAR        ,A ,Q,796.00,796.00,777.95,781.40,781.40,799.20,1146,52372,41039440.00,,INE939A01011,13-Nov-17,,
532532,JAIPRA      ,A ,Q,19.30,21.55,19.20,21.30,21.30,18.30,15569,22320495,465291274.00,,INE455F01025,13-Nov-17,,
532538,ULTRATECH CM,A ,Q,4452.05,4486.75,4320.10,4352.05,4352.05,4445.65,1424,14724,64711747.00,,INE481G01011,13-Nov-17,,
532539,MINDA IND   ,B ,Q,975.00,995.00,953.80,977.30,977.30,954.85,1178,27294,26529933.00,,INE405E01023,13-Nov-17,,
532540,TCS LTD.    ,A ,Q,2703.00,2774.00,2700.00,2758.90,2758.90,2703.30,3391,67364,185526952.00,,INE467B01029,13-Nov-17,,
532541,NIITTECH    ,A ,Q,628.95,639.20,626.00,634.65,633.25,625.25,1201,16178,10234526.00,,INE591G01017,13-Nov-17,,
532543,GULFPETRO   ,B ,Q,81.95,82.65,80.30,80.70,80.70,80.85,142,10917,885217.00,,INE586G01017,13-Nov-17,,
532548,CENTURYPLY  ,B ,Q,299.90,309.30,291.95,293.25,293.25,297.10,1321,51461,15554950.00,,INE348B01021,13-Nov-17,,
532553,WELENT      ,B ,Q,149.90,152.50,146.50,147.80,147.80,147.35,838,80448,12115461.00,,INE625G01013,13-Nov-17,,
532555,NTPC LTD    ,A ,Q,178.00,178.80,176.30,176.95,176.95,176.65,1920,1166872,206596780.00,,INE733E01010,13-Nov-17,,
532604,SALSTEEL    ,T ,Q,6.50,6.72,6.41,6.72,6.72,6.40,25,10756,71841.00,,INE658G01014,13-Nov-17,,
532605,JBM AUTO    ,B ,Q,517.00,520.00,490.00,496.00,496.00,512.60,532,13509,6788464.00,,INE927D01028,13-Nov-17,,
532609,BHARATIDIL  ,Z ,Q,7.52,7.98,7.50,7.98,7.98,7.60,43,38464,295259.00,,INE673G01013,13-Nov-17,,
532610,DWAR SUGAR  ,B ,Q,63.00,64.20,61.05,62.15,62.15,69.00,2870,619027,38865656.00,,INE366A01041,13-Nov-17,,
532612,INDOCO REM  ,B ,Q,266.05,266.05,253.00,255.35,253.10,258.20,485,14834,3808413.00,,INE873D01024,13-Nov-17,,
532613,VIPCLOTHNG  ,B ,Q,61.65,62.00,60.65,60.80,60.80,60.90,276,49711,3036754.00,,INE450G01024,13-Nov-17,,
532616,XCHANGING   ,B ,Q,61.45,62.00,59.35,60.20,60.20,61.55,106,13001,788695.00,,INE692G01013,13-Nov-17,,
532617,JETAIRWAYS  ,A ,Q,683.25,715.00,678.40,708.35,708.35,683.25,10437,700433,486412756.00,,INE802G01018,13-Nov-17,,
532621,MORARJETEX  ,B ,Q,50.00,50.40,48.55,48.70,48.60,50.05,160,21651,1064864.00,,INE161G01027,13-Nov-17,,
532622,GATEWAY DIST,A ,Q,254.50,255.25,248.00,250.40,250.40,256.90,323,8414,2112671.00,,INE852F01015,13-Nov-17,,
532624,JINDALPH    ,T ,Q,78.00,78.80,75.15,76.80,77.05,78.00,27,1967,152787.00,,INE796G01012,13-Nov-17,,
532626,PONDY OXIDES,XC,Q,700.00,700.00,665.00,678.50,683.90,707.15,1213,43225,29388238.00,,INE063E01046,13-Nov-17,,
532627,JPPOWER     ,B ,Q,7.85,8.11,7.50,7.87,7.87,7.38,1774,2264618,17942097.00,,INE351F01018,13-Nov-17,,
532628,3I INFOTECH ,B ,Q,4.02,4.02,3.90,3.92,3.97,3.98,141,469904,1854763.00,,INE748C01020,13-Nov-17,,
532629,MCNALLYB    ,T ,Q,58.05,60.00,57.00,57.05,57.05,58.60,45,9619,560969.00,,INE748A01016,13-Nov-17,,
532630,GOKALDAS    ,B ,Q,116.00,116.60,110.45,111.35,111.35,114.30,213,16711,1908285.00,,INE887G01027,13-Nov-17,,
532633,ALLSEC TECH ,B ,Q,441.60,474.75,435.55,462.15,462.10,451.85,282,4012,1840937.00,,INE835G01018,13-Nov-17,,
532636,IIFL        ,A ,Q,602.00,618.00,592.00,594.65,594.65,608.10,485,8579,5154085.00,,INE530B01024,13-Nov-17,,
532637,MAN DRUGORG ,B ,Q,150.00,150.00,145.55,146.15,146.20,146.20,80,5901,870819.00,,INE584F01014,13-Nov-17,,
532638,SHOPPER STOP,B ,Q,551.00,556.75,547.95,551.40,554.75,543.55,216,3637,2006742.00,,INE498B01024,13-Nov-17,,
532640,CYBER MEDIA ,T ,Q,17.85,17.85,17.85,17.85,17.85,18.75,4,1201,21437.00,,INE278G01037,13-Nov-17,,
532641,NDL         ,B ,Q,170.00,170.90,167.30,168.75,168.75,168.55,232,14002,2369466.00,,INE875G01030,13-Nov-17,,
532642,JSWHL       ,B ,Q,1895.35,1920.00,1872.70,1879.35,1883.95,1899.30,79,742,1408731.00,,INE824G01012,13-Nov-17,,
532644,JK CEMENT   ,B ,Q,1045.00,1100.00,1038.00,1049.85,1045.00,1036.90,1330,15750,16707217.00,,INE823G01014,13-Nov-17,,
532645,BEEYU OVERSE,XT,Q,0.29,0.29,0.29,0.29,0.29,0.30,1,150,43.00,,INE052B01011,13-Nov-17,,
532646,UNIPLY IND  ,B ,Q,355.55,382.00,352.10,373.25,373.25,349.35,920,26609,9927578.00,,INE950G01015,13-Nov-17,,
532647,PROVOGUE IND,B ,Q,4.85,4.85,4.80,4.80,4.80,4.72,17,11689,56195.00,,INE968G01033,13-Nov-17,,
532648,YES BANK    ,A ,Q,304.00,308.00,303.05,303.70,303.70,303.95,4920,886797,271085934.00,,INE528G01027,13-Nov-17,,
532649,NECTAR LIFE ,B ,Q,31.50,32.75,30.30,30.50,30.50,29.35,1338,305849,9560745.00,,INE023H01027,13-Nov-17,,
532650,MSP STEEL   ,B ,Q,15.05,15.50,15.05,15.50,15.50,15.20,3,1150,17730.00,,INE752G01015,13-Nov-17,,
532651,SPL INDS    ,B ,Q,19.45,20.50,19.45,19.45,20.50,19.50,6,1158,22524.00,,INE978G01016,13-Nov-17,,
532652,KARNATAKA BK,A ,Q,156.10,157.60,154.45,156.15,156.55,154.85,1914,327072,51023051.00,,INE614B01018,13-Nov-17,,
532654,MCLEOD RUSSE,A ,Q,169.85,169.85,164.15,165.40,165.90,167.25,393,33991,5646932.00,,INE942G01012,13-Nov-17,,
532656,FACOR ALLOYS,XT,Q,5.00,5.00,4.80,4.97,4.96,4.95,121,144465,704712.00,,INE828G01013,13-Nov-17,,
532658,EON ELECT   ,T ,Q,112.10,114.50,107.10,109.95,109.95,112.70,52,7592,825995.00,,INE076H01025,13-Nov-17,,
532659,IDFC        ,A ,Q,62.00,63.70,61.85,62.65,62.65,62.40,1592,886581,55842085.00,,INE043D01016,13-Nov-17,,
532660,VIVIMED LABS,B ,Q,120.00,121.60,116.95,117.35,117.35,118.80,502,68979,8162353.00,,INE526G01021,13-Nov-17,,
532661,RANE MADRAS ,B ,Q,533.30,540.00,532.00,535.00,535.00,532.65,21,202,107874.00,,INE050H01012,13-Nov-17,,
532662,HT MEDIA    ,B ,Q,100.20,100.20,96.85,97.45,97.45,99.50,176,38152,3724551.00,,INE501G01024,13-Nov-17,,
532663,SASKEN      ,B ,Q,532.70,549.90,532.10,538.95,538.95,531.75,100,4210,2270860.00,,INE231F01020,13-Nov-17,,
532667,SUZLONENERGY,A ,Q,14.45,15.10,14.40,14.65,14.65,15.55,10273,12827297,189064564.00,,INE040H01021,13-Nov-17,,
532668,AURIONPRO SO,B ,Q,170.05,177.45,168.80,173.10,173.10,170.50,388,20561,3557604.00,,INE132H01018,13-Nov-17,,
532669,SOUTHBIOTEC ,XD,Q,3.33,3.80,3.33,3.66,3.66,3.35,32,43565,154994.00,,INE371B01015,13-Nov-17,,
532670,RENUKA SUGAR,A ,Q,15.59,15.70,15.01,15.16,15.16,15.56,543,454852,6944173.00,,INE087H01022,13-Nov-17,,
532673,KM SUGARMILL,B ,Q,22.65,22.65,20.30,20.85,20.85,23.85,621,216698,4637402.00,,INE157H01023,13-Nov-17,,
532674,BANNARI AMMA,B ,Q,326.50,330.00,323.00,330.00,330.00,334.00,11,160,52174.00,,INE186H01014,13-Nov-17,,
532676,PBA INFRASTR,B ,Q,18.45,18.45,18.45,18.45,18.45,18.55,1,35,645.00,,INE160H01019,13-Nov-17,,
532678,BOMBAY RAYON,B ,Q,130.00,130.40,128.45,128.95,129.05,131.50,55,2867,370495.00,,INE589G01011,13-Nov-17,,
532679,SORILINFRA  ,B ,Q,201.50,237.50,201.50,236.40,236.40,197.95,6911,494190,112498225.00,,INE034H01016,13-Nov-17,,
532682,ABG SHIPYARD,Z ,Q,12.30,13.30,12.25,12.40,12.40,12.78,60,8816,111163.00,,INE067H01016,13-Nov-17,,
532683,AIAENGINEER ,A ,Q,1401.00,1415.00,1401.00,1409.10,1415.00,1401.20,39,135,190176.00,,INE212H01026,13-Nov-17,,
532684,EVEREST KANT,B ,Q,53.15,54.50,51.15,51.75,51.75,52.05,3357,590433,31128016.00,,INE184H01027,13-Nov-17,,
532686,KERNEX MICRO,Z ,Q,44.00,44.85,41.25,41.45,41.50,43.30,61,14604,614515.00,,INE202H01019,13-Nov-17,,
532687,REPRO INDIA ,B ,Q,769.00,784.20,768.00,780.35,780.30,769.80,58,433,334240.00,,INE461B01014,13-Nov-17,,
532689,PVR LTD     ,A ,Q,1395.00,1439.75,1384.55,1395.10,1395.10,1391.60,2103,43142,61224195.00,,INE191H01014,13-Nov-17,,
532690,RAMSARUP IND,T ,Q,1.99,2.00,1.99,1.99,1.99,2.09,9,7557,15103.00,,INE005D01015,13-Nov-17,,
532692,RADHA MADHAV,T ,Q,30.20,30.50,28.00,30.15,30.20,29.30,598,81072,2407973.00,,INE172H01014,13-Nov-17,,
532693,PUNJ LLOYD  ,B ,Q,21.20,21.20,20.50,20.55,20.55,21.25,649,383154,7934281.00,,INE701B01021,13-Nov-17,,
532694,BARTRONICSIN,B ,Q,17.95,18.00,16.70,16.90,16.90,17.80,227,58078,999134.00,,INE855F01034,13-Nov-17,,
532695,CELEBRITYFAS,T ,Q,16.70,16.90,16.30,16.89,16.90,16.77,13,3760,62922.00,,INE185H01016,13-Nov-17,,
532696,EDUCOMP SOLN,Z ,Q,6.03,6.03,5.80,5.92,5.90,6.03,61,25386,149900.00,,INE216H01027,13-Nov-17,,
532698,NITINSPINNER,B ,Q,113.85,117.90,112.40,113.45,113.45,112.05,263,12864,1464985.00,,INE229H01012,13-Nov-17,,
532699,ROYALORCH   ,B ,Q,145.00,161.45,142.30,161.05,161.05,134.55,2488,185733,28830062.00,,INE283H01019,13-Nov-17,,
532700,ENT NETWORK ,B ,Q,795.00,805.95,765.00,794.05,765.00,807.05,101,463,367414.00,,INE265F01028,13-Nov-17,,
532701,SREE SAKTHI ,XD,Q,3.55,4.40,3.55,4.30,4.30,4.30,15,1437,6143.00,,INE266H01014,13-Nov-17,,
532702,GUJ PETRONET,A ,Q,214.55,216.25,208.35,214.60,214.60,213.15,800,171818,36150847.00,,INE246F01010,13-Nov-17,,
532705,JAGRAN PRAK ,B ,Q,169.00,172.95,168.40,169.00,169.70,171.75,80,6211,1056427.00,,INE199G01027,13-Nov-17,,
532706,INOX LEISURE,B ,Q,263.70,263.70,256.35,262.10,263.65,263.70,430,21122,5469767.00,,INE312H01016,13-Nov-17,,
532707,DYNEMIC PRO ,B ,Q,174.00,194.00,170.50,184.00,184.00,176.15,1379,78186,14497041.00,,INE256H01015,13-Nov-17,,
532708,GVK POWERINF,T ,Q,15.45,15.45,15.45,15.45,15.45,16.25,391,262854,4061094.00,,INE251H01024,13-Nov-17,,
532710,SADBHAV ENGG,A ,Q,318.15,320.20,309.10,315.95,316.95,316.15,704,14001,4428565.00,,INE226H01026,13-Nov-17,,
532711,SUNIL HITECH,B ,Q,14.30,14.30,13.75,13.85,13.85,14.05,513,326894,4567402.00,,INE305H01028,13-Nov-17,,
532712,REL COM LTD ,A ,Q,13.50,13.50,12.10,12.15,12.15,14.05,8877,9779750,122202355.00,,INE330H01018,13-Nov-17,,
532713,SAKUMA EXPO ,B ,Q,245.55,256.95,242.00,249.70,249.70,245.65,1536,69868,17428235.00,,INE190H01016,13-Nov-17,,
532714,KEC INTERN  ,A ,Q,305.80,305.80,288.00,290.45,290.45,304.10,1337,73246,21684037.00,,INE389H01022,13-Nov-17,,
532715,GITANJALI GE,B ,Q,71.90,72.70,70.60,71.55,71.55,71.20,1162,129246,9286404.00,,INE346H01014,13-Nov-17,,
532716,GILLA ARBUT ,B ,Q,63.05,64.85,63.05,63.10,63.10,64.70,5,300,19055.00,,INE047B01011,13-Nov-17,,
532717,INDOTECHTR  ,B ,Q,211.00,211.80,209.30,211.20,211.20,209.25,109,1955,412993.00,,INE332H01014,13-Nov-17,,
532718,PRATIBHA IND,B ,Q,7.34,7.47,7.03,7.35,7.36,7.03,142,64360,467117.00,,INE308H01022,13-Nov-17,,
532719,BL KASHYAP  ,B ,Q,65.80,65.90,62.85,63.15,63.15,64.90,824,151389,9696156.00,,INE350H01032,13-Nov-17,,
532720,M&M FINANSER,A ,Q,414.20,439.90,412.70,434.50,434.50,414.70,6253,219901,94520322.00,,INE774D01024,13-Nov-17,,
532721,VISA STEEL  ,T ,Q,18.90,18.90,17.55,18.20,18.00,18.00,69,18297,334265.00,,INE286H01012,13-Nov-17,,
532722,NITCO TILES ,B ,Q,88.25,89.00,84.80,85.20,85.20,88.80,380,28085,2425562.00,,INE858F01012,13-Nov-17,,
532725,SOLAR IND   ,B ,Q,1097.95,1100.75,1070.00,1094.20,1087.25,1070.25,426,5822,6325698.00,,INE343H01029,13-Nov-17,,
532727,ADHUNIK MET ,B ,Q,4.55,4.60,4.20,4.42,4.42,4.55,12,5721,25948.00,,INE400H01019,13-Nov-17,,
532728,MALU PAPER  ,B ,Q,34.45,34.45,32.00,32.30,32.50,32.90,29,9071,292745.00,,INE383H01017,13-Nov-17,,
532729,UTTAM SUGAR ,T ,Q,187.00,187.00,181.05,184.80,184.95,188.00,61,8825,1621954.00,,INE786F01031,13-Nov-17,,
532730,STL GLOBAL  ,B ,Q,15.00,15.60,14.75,15.00,15.00,14.95,21,1816,26958.00,,INE353H01010,13-Nov-17,,
532732,KEWAL KIRAN ,B ,Q,1858.70,1875.00,1850.00,1868.85,1875.00,1877.00,11,23,42790.00,,INE401H01017,13-Nov-17,,
532733,SUN TVNET   ,A ,Q,894.00,894.00,845.20,856.50,852.30,872.10,2606,111289,95824894.00,,INE424H01027,13-Nov-17,,
532734,GODAWARI POW,T ,Q,167.05,167.05,167.05,167.05,167.05,159.10,55,23973,4004689.00,,INE177H01013,13-Nov-17,,
532735,RSYSTEMINT  ,B ,Q,39.50,39.50,38.80,38.90,38.80,39.90,44,4308,168180.00,,INE411H01032,13-Nov-17,,
532737,EMKAY GLOB F,B ,Q,265.65,273.30,250.00,267.15,270.85,262.20,529,21399,5643423.00,,INE296H01011,13-Nov-17,,
532738,TANTIA CONS ,T ,Q,17.70,18.25,17.70,18.00,18.00,17.80,4,665,11826.00,,INE388G01018,13-Nov-17,,
532740,LOKESH MACH ,B ,Q,74.05,75.00,71.75,72.80,72.80,73.05,278,18381,1352753.00,,INE397H01017,13-Nov-17,,
532741,KAMDHENU    ,B ,Q,210.55,216.30,206.60,208.60,208.60,211.40,704,28911,6112834.00,,INE390H01012,13-Nov-17,,
532742,PAUSHAK LTD ,XC,Q,869.95,878.80,851.00,853.15,854.00,852.85,33,1112,957362.00,,INE111F01016,13-Nov-17,,
532744,GTN TEXTILE ,B ,Q,27.70,28.85,27.35,28.15,27.85,27.55,72,9177,257523.00,,INE302H01017,13-Nov-17,,
532745,INDICAP     ,XT,Q,85.20,85.20,81.60,81.60,81.60,85.85,42,6060,495216.00,,INE347H01012,13-Nov-17,,
532746,UNITY INFRA ,B ,Q,6.51,6.65,6.35,6.38,6.38,6.51,21,2395,15432.00,,INE466H01028,13-Nov-17,,
532748,PRIME FOCUS ,B ,Q,102.05,102.65,97.30,98.80,97.30,100.00,125,6281,631400.00,,INE367G01038,13-Nov-17,,
532749,ALLCARGO    ,B ,Q,173.85,173.85,168.55,169.15,169.15,166.90,1099,64030,10891576.00,,INE418H01029,13-Nov-17,,
532751,EASUNREYRL  ,B ,Q,16.50,17.35,15.60,17.00,17.00,15.80,221,25572,428901.00,,INE268C01029,13-Nov-17,,
532754,GMR INFRASTR,A ,Q,17.70,18.10,17.45,17.75,17.75,17.70,1271,1244253,22109297.00,,INE776C01039,13-Nov-17,,
532755,TECH MAH    ,A ,Q,488.60,500.95,488.15,491.60,491.60,490.15,1802,118353,58819957.00,,INE669C01036,13-Nov-17,,
532756,MAHINDCIE   ,B ,Q,243.25,245.40,239.15,241.30,245.40,244.10,144,4929,1191342.00,,INE536H01010,13-Nov-17,,
532757,VOLTAMP TRAN,B ,Q,1158.00,1158.00,1133.00,1138.60,1143.70,1155.90,83,651,744131.00,,INE540H01012,13-Nov-17,,
532759,ATLANTA     ,B ,Q,98.50,98.50,96.55,96.85,96.85,98.25,246,14611,1421149.00,,INE285H01022,13-Nov-17,,
